Time,
2017-11-23 00:00:00 UTC,11.9181482302675
2017-11-24 00:00:00 UTC,19.413289692908
2017-11-25 00:00:00 UTC,17.1672742161119
2017-11-26 00:00:00 UTC,36.2358310283582
2017-11-27 00:00:00 UTC,25.9100754362877
2017-11-28 00:00:00 UTC,15.9181392083302
2017-11-29 00:00:00 UTC,109.747096652255
2017-11-30 00:00:00 UTC,91.7756487755544
2017-12-01 00:00:00 UTC,58.3103415945355
2017-12-02 00:00:00 UTC,34.5595715923101
2017-12-03 00:00:00 UTC,52.9167196847564
2017-12-04 00:00:00 UTC,41.572245833157
2017-12-05 00:00:00 UTC,26.1583883433311
2017-12-06 00:00:00 UTC,59.4992469254165
2017-12-07 00:00:00 UTC,189.146219084284
2017-12-08 00:00:00 UTC,193.10648554117
2017-12-09 00:00:00 UTC,113.32452752013
2017-12-10 00:00:00 UTC,145.672034349054
2017-12-11 00:00:00 UTC,83.7954960708271
2017-12-12 00:00:00 UTC,78.9460906401281
2017-12-13 00:00:00 UTC,79.2156647379037
2017-12-14 00:00:00 UTC,62.2948328599549
2017-12-15 00:00:00 UTC,58.86969479382
2017-12-16 00:00:00 UTC,52.0105218141565
2017-12-17 00:00:00 UTC,64.5275598038119
2017-12-18 00:00:00 UTC,84.8902490872998
2017-12-19 00:00:00 UTC,81.3894602167989
2017-12-20 00:00:00 UTC,170.166276478703
2017-12-21 00:00:00 UTC,100.750284208184
2017-12-22 00:00:00 UTC,270.721583646682
2017-12-23 00:00:00 UTC,118.574967777287
2017-12-24 00:00:00 UTC,128.576210253286
2017-12-25 00:00:00 UTC,84.1532516920175
2017-12-26 00:00:00 UTC,85.8693236575233
2017-12-27 00:00:00 UTC,93.626063365838
2017-12-28 00:00:00 UTC,115.396166389621
2017-12-29 00:00:00 UTC,68.4630406647184
2017-12-30 00:00:00 UTC,90.0796354868224
2017-12-31 00:00:00 UTC,72.9955047423848
2018-01-01 00:00:00 UTC,58.7969412827402
2018-01-02 00:00:00 UTC,73.1019970346011
2018-01-03 00:00:00 UTC,58.7865902024383
2018-01-04 00:00:00 UTC,55.1780986554028
2018-01-05 00:00:00 UTC,65.9020105833529
2018-01-06 00:00:00 UTC,59.1036501580021
2018-01-07 00:00:00 UTC,57.5573291798894
2018-01-08 00:00:00 UTC,90.2534864652316
2018-01-09 00:00:00 UTC,66.1971266167295
2018-01-10 00:00:00 UTC,73.7874986823373
2018-01-11 00:00:00 UTC,108.402042109923
2018-01-12 00:00:00 UTC,66.8669453743062
2018-01-13 00:00:00 UTC,42.4986721514854
2018-01-14 00:00:00 UTC,50.5452958236291
2018-01-15 00:00:00 UTC,46.7165401045289
2018-01-16 00:00:00 UTC,167.763034164238
